"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
31,69,0,2,2054,0,0,0,0,1,1,28,42,28,28,28,0,0,0,0,0,0,0,-0.2,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
204,69,0,2,2054,0,0,0,0,1,1,28,28,28,28,28,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
62,288230376151728128,6.859162,3,2048,57863,7000,6,7000,7,0,0,0,0,0,0,0,2.073149,0.9798803,0.4916767,1.020533,0,1,0,19,0,0,63,63,0,96,64,4179516886,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,7,49,286,1386,0,1608757684,0,0.001,1608757.76,1689488676,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,2,2,2,1,98,0,"1"
180,288230376151728128,7.020879,3,2048,59532,7000,6,7000,7,0,0,0,0,0,0,0,1.94517,1.002983,0.4475712,0.9970262,0,1,0,19,0,0,63,63,0,96,64,593945650,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2864267810,0,0.004,11457071.78,1679642533,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,2,2,2,1,5750,847162,"1"
145,288230376151728128,0,3,2048,40880,3443,6,3443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1887398893,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,12,12,12,1,55,0,"1"
3,288230376151728128,29.711908,3,2048,443,60982,6,443,2,0,0,0,0,0,0,0,29.71191,14.85595,10.50475,0.06731308,0,-1,0,17,1,1,120,120,0,0,0,2166253544,1,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,273,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,0,1,4,1,3,3,3,2,0,"1"
62,288230376151728128,6.961281,3,2048,58749,7000,6,7000,7,0,0,0,0,0,0,0,1.943237,0.9944687,0.4472758,1.005562,0,1,0,19,0,0,63,63,0,96,64,3671415481,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1059154063,0,0.001,1059154.113,1690045893,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,62,0,"1"
48,288230376151728128,0,3,2048,60000,8455,6,8455,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2946039498,0,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,1,1,1,1,1,0,"1"
84,288230376151728128,4.915826,3,2048,64658,7000,6,7000,6,0,0,0,0,0,0,0,1.024078,0.8193044,0.2867391,1.220548,0,1,0,19,0,0,63,63,0,96,64,2227570484,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,6,42,286,1386,0,2643099204,0,0.001,2643099.33,1688454888,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,5,5,5,1,67,0,"1"
74,288230376151728128,6.95713,3,2048,52311,7000,6,7000,7,0,0,0,0,0,0,0,1.93903,0.9938757,0.4481573,1.006162,0,1,0,19,0,0,63,63,0,96,64,490316867,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,51319342,0,0.001,51319.34444,1691027323,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,9,0,"1"
81,288230376151728128,6.988744,3,2048,49299,7000,6,7000,7,0,0,0,0,0,0,0,1.667183,0.998392,0.3890768,1.001611,0,1,0,19,0,0,63,63,0,96,64,1666650188,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4163775623,0,0.001,4163775.821,1686934177,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,126,0,"1"
187,288230376151728128,7.003752,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001551,1.750938,1.256598,0.5711224,98.23306,1,1,1,49684,11580,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9924,1458496,"1"
177,288230376151728128,6.963939,3,2048,56540,7000,6,7000,7,0,0,0,0,0,0,0,1.947274,0.9948485,0.4485445,1.005178,0,1,0,19,0,0,64,64,0,96,64,103427113,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2242674513,0,0.001,2242674.62,1688838020,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,43,688,"1"
76,288230376151728128,7.000436,3,2048,55742,7000,6,7000,7,0,0,0,0,0,0,0,1.95898,1.000062,0.4510562,0.9999377,0,1,0,19,0,0,63,63,0,96,64,3231262656,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3385726998,0,0.001,3385727.159,1687719548,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,76,0,"1"
242,288230376151728128,0,3,2048,53578,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,55175787,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,10,10,10,1,5961,872831,"1"
90,288230376151728128,6.964315,3,2048,58770,7000,6,7000,7,0,0,0,0,0,0,0,1.947059,0.9949021,0.4512558,1.005124,0,1,0,19,0,0,63,63,0,96,64,2724357997,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2652854731,0,0.001,2652854.857,1688452657,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,5859,872831,"1"
190,288230376151728128,7.068244,3,2048,63124,7000,6,7000,7,0,0,0,0,0,0,0,2.050281,1.009749,0.4738766,0.990345,0,1,0,19,0,0,63,63,0,96,64,2631401277,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,194,1,7,49,286,1386,0,353632645,0,0.01,3536326.371,1687544547,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,45,0,"1"
2,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
132,68,0,2,2054,0,0,0,0,1,1,42,28,42,42,42,0,0,0,0,0,0,0,0.2,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
85,288230376151728128,6.963335,3,2048,64671,7000,6,7000,7,0,0,0,0,0,0,0,1.947024,0.9947621,0.4493002,1.005265,0,1,0,19,0,0,63,63,0,96,64,3012388865,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,2202403721,0,0.001,2202403.826,1688895591,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,4,4,4,1,67,0,"1"
50,288230376151728128,4.914033,3,2048,49500,7000,6,7000,5,0,0,0,0,0,0,0,2.035792,0.9828066,0.5460718,1.017494,0,1,0,19,0,0,63,63,0,96,64,1516316925,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,5,35,286,1386,0,797513111,0,0.001,797513.1489,1690307423,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,5,5,5,1,35,0,"1"
221,288230376151728128,0,3,2048,48598,5060,6,5060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,201232156,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,10,9,9,9,1,5858,797952,"1"
203,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.007031008,0,0,0,0,0,0,1,2,1,1,1,1,3,900,"1"
278,288230376151728128,7.113987,3,2048,54501,7000,6,7000,7,0,0,0,0,0,0,0,2.106602,1.016284,0.4889394,0.9839771,0,1,0,19,0,0,63,63,0,96,64,3582621020,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,766784044,0,0.001,766784.0804,1690323135,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,7,0,"1"
248,288230376151728128,6.964611,3,2048,59433,7000,6,7000,7,0,0,0,0,0,0,0,1.95707,0.9949445,0.4503835,1.005081,0,1,0,19,0,0,63,63,0,96,64,838388806,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4203067485,0,0.001,4203067.685,1686886594,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,104,0,"1"
65,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079002,0.01079002,0.01079002,0.01079002,0,0.01079002,0,0,0,0,0,0,2,1,2,2,1,1,15965,2388946,"1"
109,288230376151728128,6.96223,3,2048,55947,7000,6,7000,7,0,0,0,0,0,0,0,1.944143,0.9946043,0.4487692,1.005425,0,1,0,19,0,0,63,63,0,96,64,1709316581,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3246314378,0,0.001,3246314.532,1687859638,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,5880,872762,"1"
244,288230376151728128,6.962433,3,2048,50211,7000,6,7000,7,0,0,0,0,0,0,0,1.943313,0.9946333,0.448962,1.005396,0,1,0,19,0,0,63,63,0,96,64,488368403,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2207662854,0,0.001,2207662.959,1688881941,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,71,0,"1"
50,576460752303456256,0.091651,3,34525,5353,5353,17,5353,2,0,800,0,371,429,400,20.5061,0.091651,0.0458255,0.03240352,21.82191,8728.765,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,15453,2051650,"1"
166,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,41,0,41,41,41,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4510,665205,"1"
10,288230376151728128,3539.962867,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.014,59.99937,9.114329,0.01666684,0,1,0,1,2130,4582,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,59,0,"1"
192,288230376151728128,6.961732,3,2048,53778,7000,6,7000,7,0,0,0,0,0,0,0,1.945459,0.9945331,0.4528511,1.005497,0,1,0,19,0,0,63,63,0,96,64,3902200921,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,324109306,0,0.001,324109.3214,1690782999,0,65535,0,0,0,0,0,3,0,0,0,0,1,10,1,1,1,1,70,0,"1"
133,288230376151728128,0,3,2048,35809,8081,6,8081,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,243,243,0,0,0,2037975025,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,141,0,"1"
107,288230376151728128,6.964382,3,2048,62299,7000,6,7000,7,0,0,0,0,0,0,0,1.946205,0.9949117,0.450835,1.005114,0,1,0,19,0,0,63,63,0,96,64,1760764343,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1017133649,0,0.001,1017133.697,1690088728,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,31,0,"1"
155,288230376151728128,6.963967,3,2048,56387,7000,6,7000,7,0,0,0,0,0,0,0,1.945614,0.9948524,0.4507647,1.005174,0,1,0,19,0,0,63,63,0,96,64,2730568669,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3229117478,0,0.001,3229117.631,1687859596,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,2,2,2,1,60,0,"1"
32,288230376151728128,0,3,2048,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65535,0,64,64,0,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,0,1,2,1,1,1,1,21,0,"1"
34,288230376151728128,6.929633,3,2048,51857,7000,6,7000,7,0,0,0,0,0,0,0,1.913182,0.9899476,0.440223,1.010154,0,1,0,19,0,0,63,63,0,96,64,1280901020,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3591083758,0,0.001,3591083.929,1687495439,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,14,0,"1"
228,288230376151728128,7.066851,3,2048,62715,7000,6,7000,7,0,0,0,0,0,0,0,2.049367,1.00955,0.4744537,0.9905402,0,1,0,19,0,0,63,63,0,96,64,2118738374,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3416040270,0,0.01,34160401.94,1656928785,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,70,84,"1"
259,288230376151728128,7.067352,3,2048,52841,7000,6,7000,7,0,0,0,0,0,0,0,2.042194,1.009622,0.4729314,0.99047,0,1,0,19,0,0,63,63,0,96,64,3854029687,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2351378745,0,0.01,23513786.92,1667568008,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,5904,869181,"1"
66,288230376151728128,3.353785,3,2048,443,61016,6,443,7,0,120,0,0,24,17.14286,8.9057,1.763378,0.4791122,0.5538499,2.087194,35.78047,-1,1,19,1,1,249,249,0,0,0,2824862054,2,24,0,7,0,0,0,134,134,134,134,0,0,0,281,0,7,21,258,0,0,3046321440,2587583783,0.1,304632148.5,1386446262,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,4,22,22,5.5,56,960,"1"
47,288230376151728128,6.972905,3,2048,61275,7000,6,7000,7,0,0,0,0,0,0,0,1.956263,0.9961293,0.4503837,1.003886,0,1,0,19,0,0,63,63,0,96,64,1813812761,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2943120144,0,0.001,2943120.284,1688143581,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,49,0,"1"
276,288230376151728128,40.097499,3,2048,5353,5353,17,5353,12,0,9093,0,286,1448,757.75,451.3981,27.05656,3.341458,7.01475,0.2992705,226.7722,1,1,1,47119,28185,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100910,14391450,"1"
165,288230376151728128,6.961635,3,2048,54328,7000,6,7000,7,0,0,0,0,0,0,0,1.946134,0.9945193,0.4520811,1.005511,0,1,0,19,0,0,63,63,0,96,64,1745869875,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2973276,0,0.001,2973.276141,1691096440,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,8550,1097034,"1"
145,288230376151728128,0,3,2048,57268,9892,6,9892,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3868828391,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,133,77469,"1"
153,288230376151728128,6.977456,3,2048,63483,7000,6,7000,7,0,0,0,0,0,0,0,1.960558,0.9967794,0.4526697,1.003231,0,1,0,19,0,0,62,62,0,0,64,745453628,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1342084609,0,0.001,1342084.673,1689737977,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,2,2,2,1,5850,869181,"1"
180,288230376151728128,0,3,2048,59808,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,970770591,0,0,0,0,0,0,0,64952,64952,64952,64952,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,18,18,18,1,69,0,"1"
69,288230376151728128,3.589856,3,2048,443,61021,6,443,7,0,195,0,0,39,27.85714,14.47176,1.911937,0.5128366,0.5917561,1.949939,54.31973,-1,1,19,1,1,246,246,0,0,0,2769185455,2,39,0,7,0,0,0,133,133,133,133,0,0,0,281,0,7,21,258,0,0,2874036020,2277667757,0.1,287403606.3,1403674807,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,18,18,18,7,195,"1"
243,288230376151728128,32.051632,3,2048,43694,22,6,22,6,0,0,0,0,0,0,0,16.58945,5.341939,5.182064,0.187198,0,1,0,19,1,45418,46,254,1,0,64,858033090,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,6,26,286,1380,0,862760757,0,0.1,86276076.99,1604831386,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,9,9,9,1,5961,872831,"1"
7,288230376151728128,1.497211,3,2048,137,137,17,137,2,0,136,0,68,68,68,0,1.497211,0.7486055,0.529344,1.335817,90.83556,1,1,1,21592,21592,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,6338,885266,"1"
245,288230376151728128,0,3,2048,58014,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2457182932,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,8,8,8,1,5961,872831,"1"
192,288230376151728128,0,3,2048,29172,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2124428367,0,0,0,0,0,0,0,64952,64952,64952,64952,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,17,17,17,1,75,0,"1"
40,288230376151728128,6.961361,3,2048,57771,7000,6,7000,7,0,0,0,0,0,0,0,2.047008,0.9944802,0.4805427,1.005551,0,1,0,19,0,0,63,63,0,96,64,2899675653,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1917475987,0,0.001,1917476.078,1689179423,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,2,2,2,1,49,0,"1"
73,576460752303456256,415.911434,3,34525,5353,5353,17,5353,34,0,22822,0,172,1448,671.2353,438.523,81.16467,12.23269,22.64923,0.08174817,54.87226,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,66,22822,"1"
45,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007038016,0.007038016,0.007038016,0.007038016,0,0.007038016,0,0,0,0,0,0,2,1,2,2,1,1,14470,1929144,"1"
184,288230376151728128,0,3,2048,12884,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4195886547,0,0,0,0,0,0,0,64952,64952,64952,64952,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,18,18,18,1,73,0,"1"
215,576460752303456256,288.304979,3,34525,5353,5353,17,5353,18,0,10080,0,172,1448,560,461.0344,162.7172,16.01694,36.57209,0.06243388,34.96297,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,107,11450,"1"
216,288230376151728128,6.964331,3,2048,56567,7000,6,7000,7,0,0,0,0,0,0,0,1.946763,0.9949045,0.4484861,1.005122,0,1,0,19,0,0,64,64,0,96,64,2037469293,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3490828379,0,0.001,3490828.545,1687590620,0,65535,0,0,0,0,0,3,0,0,0,0,1,11,1,1,1,1,40,0,"1"
146,288230376151728128,0,3,2048,35744,8081,6,8081,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,50,50,0,0,0,3941422925,0,0,0,0,0,0,0,18552,18552,18552,18552,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,24,341,"1"
123,288230376151728128,7.089995,3,2048,55582,7000,6,7000,7,0,0,0,0,0,0,0,2.078132,1.012856,0.4813384,0.9873068,0,1,0,19,0,0,63,63,0,96,64,172522103,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1446491614,0,0.01,14464915.82,1676614503,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,21,0,"1"
100,288230376151728128,7.029076,3,2048,59286,7000,6,7000,7,0,0,0,0,0,0,0,2.023034,1.004154,0.4691618,0.9958634,0,1,0,19,0,0,63,63,0,96,64,2471068302,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,319438384,0,0.01,3194383.769,1687893246,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,63,0,"1"
273,288230376151728128,7.005434,3,2048,50223,7000,6,7000,7,0,0,0,0,0,0,0,1.997151,1.000776,0.4608138,0.9992243,0,1,0,19,0,0,63,63,0,96,64,1497833179,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,540610497,0,0.001,540610.5227,1690549296,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,92,0,"1"
176,288230376151728128,6.96193,3,2048,50312,7000,6,7000,7,0,0,0,0,0,0,0,1.973987,0.9945614,0.4570802,1.005468,0,1,0,19,0,0,63,63,0,96,64,1028496877,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1570382983,0,0.001,1570383.058,1689518451,0,65535,0,0,0,0,0,3,0,0,0,0,1,11,2,2,2,1,105,0,"1"
242,68,97.691968,2,2054,0,0,0,0,2,2,84,56,42,42,42,0,97.69197,48.84599,34.53933,0.02047251,0.8598455,0,0.2,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
113,288230376151728128,6.962309,3,2048,51031,7000,6,7000,7,0,0,0,0,0,0,0,1.841362,0.9946156,0.4244138,1.005414,0,1,0,19,0,0,63,63,0,96,64,1522566907,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,959429887,0,0.001,959429.9326,1690139090,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,3,3,3,1,116,0,"1"
131,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01323398,0.01323398,0.01323398,0.01323398,0,0.01323398,0,0,0,0,0,0,2,1,2,2,1,1,12571,1908436,"1"
31,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006829952,0.006829952,0.006829952,0.006829952,0,0.006829952,0,0,0,0,0,0,2,1,2,2,1,1,13171,1935962,"1"
64,288230376151728128,6.89962,3,2048,57017,7000,6,7000,7,0,0,0,0,0,0,0,1.990926,0.98566,0.4651308,1.014549,0,1,0,19,0,0,63,63,0,96,64,654484058,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2097806152,0,0.001,2097806.252,1688999659,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,2,2,2,1,43,0,"1"
