"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
62,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.008692992,0,0,0,0,0,1,2,1,1,1,1,3,900,"1"
173,288230376151728128,0,3,2048,36042,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1190378505,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,14,14,14,1,786106,1001696152,"1"
23,288230376151728128,3540.013104,3,2048,0,0,2,0,57,0,0,0,0,0,0,0,120.0125,62.1055,14.86962,0.01610163,0,1,0,1,9819,11269,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,57,0,"1"
1,288230376151728128,3600.035631,3,2048,55408,2408,17,55408,28059376,13298797,35236926223,1132518829,32,1312,1255.799,264.7671,1.587606,0.000168499,0.006137,7794.194,9787938,0.3568963,0.9377214,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98e-06,1.587279,0.005551517,0.00835651,0.008186342,0.009546624,0,0,0,0,1,1,1,1,1,1,0,0,"1"
1,288230376151728128,3600.282063,3,2048,2408,55408,17,2408,13549755,28629214,1152691706,35959621212,72,1312,85.07104,28.33549,1.28203,0.000260619,0.007871033,3763.526,320167.1,-0.3575113,-0.9378809,1,1,1007,57,57,0,0,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009143008,9.92e-07,1.213583,0.002613665,0.004477465,0.008118642,0.009392001,0,0,0,0,1,1,1,1,1,1,13549755,1152691706,"1"
116,288230376151728128,0,3,2048,39594,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2421661914,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,33,33,33,1,43,34,"1"
10,288230376151728128,0,3,2048,60000,9941,6,9941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3650163883,0,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,796963,1015787103,"1"
53,288230376151728128,0,3,2048,45712,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,246,246,0,0,0,1303621703,0,0,0,0,0,0,0,1024,1024,1024,1024,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,1,0,"1"
2,288230376151728128,0.068307,3,2048,443,52695,17,443,10,19,290,5687,28,30,29,0.9183696,0.038444,0.0068307,0.01032477,146.3979,4245.539,-0.3103448,-0.9029614,1,0,0,57,57,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001011968,0.03709805,0.01409149,0.01159571,0.02068728,0.01209619,0,0,0,0,1,11,1,11,11,11,10,290,"1"
30,288230376151728128,0,3,2048,59808,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2929948623,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,6,6,6,1,785998,1001695464,"1"
5,288230376151728128,3539.963941,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.0123,58.9994,6.140094,0.01694933,0,1,0,1,34900,4667,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,60,0,"1"
14,288230376151728128,0,3,2048,49122,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3808752218,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,13,13,13,1,785990,1001695464,"1"
66,288230376151728128,0,3,2048,60544,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2040548968,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786054,1001696152,"1"
170,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009951008,0.009951008,0.009951008,0.009951008,0,0.009951008,0,0,0,0,0,1,1,2,2,2,1,5413262,6789377401,"1"
25,288230376151728128,0,3,2048,61182,1988,6,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191271054,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,408214,518554470,"1"
69,288230376151728128,0,3,2048,52776,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1285230526,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786057,1001696152,"1"
124,288230376151728128,0,3,2048,40760,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1509075550,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,27,27,27,1,43,34,"1"
29,288230376151728128,0,3,2048,38624,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2460629514,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,22,22,22,1,45,0,"1"
39,288230376151728128,57.423296,3,2048,443,54821,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.6727,5.2203,8.073461,0.1915599,17.58868,-1,1,19,1,1,120,120,0,0,0,819200493,2,73,0,11,0,0,0,261,261,261,261,0,0,0,281,64,11,33,258,0,0,3251524668,2000256674,0.001,3251524.822,1693866165,0,65535,0,0,0,0,0,3,0,0,0,1,9,3,15,15,5,26,3092,"1"
1,288230376151728128,3600.118906,3,2048,55408,2408,17,55408,28090810,13404403,35271154813,1142917726,32,1312,1255.612,265.1242,4.31095,0.000167823,0.006167057,7802.745,9797220,0.3539301,0.9372267,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92e-07,4.299452,0.00551396,0.008660479,0.008150512,0.009701218,0,0,0,0,1,1,1,1,1,1,5070759,6360997143,"1"
62,288230376151728128,0,3,2048,61122,9500,6,9500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1375871165,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,1,1,1,2,0,"1"
184,288230376151728128,0,3,2048,32976,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4162944915,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,3,3,3,1,786106,1001696152,"1"
37,576460752303456256,7.00557,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002161,1.751392,1.256698,0.5709742,98.20757,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,14,1424,"1"
14,576460752303456256,7.003997,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001244,1.750999,1.256432,0.5711025,98.22963,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,688,"1"
77,576460752303456256,7.003172,3,34525,5353,5353,17,5353,4,0,748,0,187,187,187,0,4.001561,1.750793,1.256737,0.5711697,106.8087,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,356795,452554205,"1"
40,288230376151728128,0,3,2048,44848,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1113083607,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,12,12,12,1,786014,1001695464,"1"
18,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.008277984,0,0,0,0,0,1,1,1,1,1,1,2,600,"1"
102,288230376151728128,0,3,2048,35856,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,613282230,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,5,5,5,1,786068,1001696152,"1"
49,288230376151728128,0,3,2048,52052,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2971034503,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,3,3,3,1,45,0,"1"
13,288230376151728128,7.003982,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001226,1.750995,1.256419,0.5711037,98.22984,1,1,1,37214,55784,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,408208,518554470,"1"
50,288230376151728128,0,3,2048,39574,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2709251698,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,9,9,9,1,48,966,"1"
20,68,3509.894938,2,2054,0,0,0,0,40,0,1840,0,46,46,46,0,90.01193,87.74738,11.20672,0.01139635,0.5242322,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
48,288230376151728128,0,3,2048,57464,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,112731298,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,4,4,4,1,45,0,"1"
11,288230376151728128,0,3,2048,3671,3671,17,3671,1,0,26,0,26,26,26,0,0,0,0,0,0,1,1,1,65535,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,26,"1"
29,288230376151728128,0,3,2048,55355,33306,6,33306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,463419375,0,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,408215,518554470,"1"
153,288230376151728128,152.347937,3,2048,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,145.3406,30.46959,43.57789,0.03281961,6.734584,1,1,1,44,21262,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,4862191,6098393539,"1"
99,288230376151728128,0,3,2048,45390,34567,6,34567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,241,241,0,8,0,2119790158,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,12,739,"1"
164,288230376151728128,0,3,2048,42684,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2023036894,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786104,1001696152,"1"
144,288230376151728128,0,3,2048,44334,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191755744,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,7,7,7,1,43,34,"1"
12,288230376151728128,0,3,2048,65324,48849,6,48849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3282771224,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,3,0,"1"
136,288230376151728128,0,3,2048,53930,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,422056689,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,15,15,15,1,43,34,"1"
17,288230376151728128,0,3,2048,42720,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4080650219,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,37,0,"1"
110,288230376151728128,0,3,2048,59806,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,399401090,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,39,39,39,1,43,34,"1"
7,288230376151728128,0,3,2048,42264,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3862557823,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,26,26,26,1,30,0,"1"
150,288230376151728128,0,3,2048,51098,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,671986884,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,43,34,"1"
42,288230376151728128,57.32545,3,2048,443,54824,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.58945,5.211405,8.051864,0.1918868,17.6187,-1,1,19,1,1,120,120,0,0,0,2912898691,2,73,0,11,0,0,0,261,261,261,261,0,0,0,281,64,11,33,258,0,0,2300810735,74885931,0.001,2300810.844,1694816880,0,65535,0,0,0,0,0,3,0,0,0,1,8,1,12,12,12,11,1010,"1"
63,576460752303456256,93.745645,3,34525,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,86.73995,18.74913,25.74407,0.05333581,10.94451,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,54,1992,"1"
29,288230376151728128,0,3,2048,58486,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4187151756,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,30,30,30,1,48,966,"1"
18,288230376151728128,0,3,2048,50961,5095,17,5095,1,0,11,0,11,11,11,0,0,0,0,0,0,1,1,1,65535,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,5,11,"1"
21,288230376151728128,3540.012215,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,180.0208,61.0347,16.77111,0.01638412,0,1,0,1,9813,17748,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,58,0,"1"
2,288230376151728128,0.094064,3,2048,52695,443,17,443,19,10,5687,290,31,1224,299.3158,417.3213,0.015255,0.004950737,0.005471699,201.9901,60458.84,0.3103448,0.9029614,1,0,0,64,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345984,0.01340403,0.006595796,0.003443459,0,0,0,0,0,0,11,1,2,12,1.090909,6,170272,209981851,"1"
44,288230376151728128,7.004213,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.00232,1.751053,1.256621,0.5710849,98.2266,1,1,1,4959,22101,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7436385,9336818913,"1"
70,288230376151728128,0,3,2048,55768,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1851585835,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,12,12,12,1,81,1079,"1"
52,288230376151728128,0,3,2048,43704,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,681877476,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,2,2,2,1,786014,1001695464,"1"
147,288230376151728128,0,3,2048,44368,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1374323613,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,4,4,4,1,43,34,"1"
26,288230376151728128,0,3,2048,58470,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1928478868,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,33,33,33,1,48,966,"1"
81,288230376151728128,7.153355,3,2048,33118,443,6,443,4,0,0,0,0,0,0,0,4.193264,1.788339,1.327979,0.5591782,0,1,0,19,1,1,48,48,0,0,64,2528517290,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,1,4,20,286,1380,0,4023822149,0,0.1,402382220.9,1289561771,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,81,1079,"1"
76,288230376151728128,0,3,2048,56662,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,372727872,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786064,1001696152,"1"
64,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005041984,0.005041984,0.005041984,0.005041984,0,0.005041984,0,0,0,0,0,1,1,2,2,2,1,6668091,8363378436,"1"
45,288230376151728128,0,3,2048,39526,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3883945622,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,14,14,14,1,48,966,"1"
69,288230376151728128,60.006907,3,2048,0,0,2,0,2,0,0,0,0,0,0,0,60.00691,30.00345,21.21565,0.03332949,0,1,0,1,5079,5079,1,1,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,2,0,"1"
138,288230376151728128,0,3,2048,52544,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3155136153,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,13,13,13,1,43,34,"1"
28,576460752303456256,0.108097,3,34525,5353,5353,17,5353,2,0,725,0,347,378,362.5,10.96016,0.108097,0.0540485,0.03821806,18.5019,6706.939,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,736,"1"
151,288230376151728128,0,3,2048,47634,53,6,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,65535,0,50,50,0,0,64,2037683228,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,5,286,1380,0,4202431954,0,0.01,42024318.6,1649938825,0,65535,0,0,0,0,0,3,0,0,0,1,2,2,2,2,1,786072,1001696152,"1"
28,288230376151728128,0.016553,3,2048,54841,443,6,443,3,2,63,0,0,39,21,12.87439,0.01472,0.005517667,0.005339254,181.236,3805.957,0.2,1,19,0,0,64,64,0,0,64,1991688971,3,64,0,3,0,0,0,2048,2048,2048,2048,0,0,0,281,12288,3,9,258,0,0,67461412,333213804,1,67461412,1629656118,0,0.01447898,0.01448,0.01447949,3.62e-07,0,0,3,0,0,0,3,1,2,4,1.333333,2,720977,897142783,"1"
47,288230376151728128,0,3,2048,57460,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2690286949,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,5,5,5,1,45,0,"1"
10,288230376151728128,16.077778,3,2048,443,54692,6,443,9,0,168,0,0,24,18.66667,8.297421,8.29483,1.78642,2.453202,0.5597789,10.44921,-1,1,19,1,1,52,52,0,0,64,2842318068,2,24,0,9,0,0,0,505,505,505,505,0,0,0,281,0,9,27,258,0,0,3334240395,1864823898,0.01,33342403.2,1663775056,0,65535,0,0,0,0,0,3,0,0,0,1,16,2,19,19,9.5,19,360,"1"
36,288230376151728128,0,3,2048,40234,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4191176937,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,6,6,6,1,786004,1001695464,"1"
53,288230376151728128,14.601348,3,2048,443,54683,6,443,8,0,168,0,0,24,21,6.162336,7.422357,1.825168,2.253957,0.5478946,11.50579,-1,1,17,1,1,51,51,0,0,16448,2954227892,2,24,0,8,0,0,0,63784,63784,63784,63784,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,7,9,15,15,1.666667,76,1512,"1"
72,288230376151728128,0,3,2048,33964,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4165779811,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,10,10,10,1,81,1079,"1"
