"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","ipOptCnt","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
25,288230376151728128,0,3,2048,443,49201,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,107,107,0,0,64,0,1650272332,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,11,1,18,18,18,2,0,"1"
8,288230376151728128,3540.056014,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0146,61.03544,12.472,0.01638392,0,1,0,1,3447,7494,1,1,0,192,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,58,0,"1"
1,288230376151728128,3599.808847,3,2048,2408,65416,17,65416,14843,14743,7500775,2863258,72,1312,505.3409,457.0867,5.635529,0.2425261,0.5564777,4.123274,2083.659,0.003379977,0.4474626,1,1,5217,57,57,0,0,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005694,2.6e-05,2.027469,0.1824686,0.5462393,0.005694,0,0,0,0,0,1,1,2,2,2,1,14843,7500775,"1"
124,288230376151728128,0,3,2048,52095,5800,6,5800,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,849747167,0,0,0,0,0,0,600,600,600,600,0,0,0,2,4096,1,1,4,536,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,16,0,"1"
57,288230376151728128,3.932604,3,2048,443,49235,6,443,7,0,120,0,0,24,17.14286,8.9057,2.050794,0.5618005,0.6384357,1.779991,30.51413,-1,1,19,1,1,237,237,0,0,0,0,4284777961,2,24,7,0,0,0,137,137,137,137,0,0,0,281,0,7,21,258,0,0,298302714,1417912083,0.001,298302.7282,1690176020,0,65535,0,0,0,0,0,3,0,0,0,1,8,3,30,30,10,42,720,"1"
8,288230376151728128,57.139542,3,2048,443,49260,6,443,11,0,216,0,0,24,19.63636,7.755972,28.67009,5.194504,8.112664,0.1925112,3.780219,-1,1,19,1,1,58,58,0,0,16448,0,3802791100,2,24,11,0,0,0,251,251,251,251,0,0,0,281,0,11,33,258,0,0,1512956295,4123758859,0.004,6051825.467,1684422428,0,65535,0,0,0,0,0,3,0,0,0,1,8,5,34,34,6.8,48,1008,"1"
152,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009112,0.009112,0.009112,0.009112,0,0.009112,0,0,0,0,0,1,1,2,2,2,1,1120,219197,"1"
35,288230376151728128,0,3,2048,55384,37215,6,37215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,44,44,0,0,0,0,946722969,0,0,0,0,0,0,22187,22187,22187,22187,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,3,49,"1"
102,288230376151728128,4.607771,3,2048,443,49275,6,443,5,0,155,0,31,31,31,0,2.457675,0.9215543,0.7727273,1.085123,33.63882,-1,1,17,1,1,237,237,0,0,64,0,2862450448,1,0,5,0,0,0,279,279,279,279,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,1,5,2,9,9,4.5,10,310,"1"
45,288230376151728128,1199.926946,3,2048,0,0,2,0,21,0,0,0,0,0,0,0,60.00708,57.13938,10.12779,0.01750107,0,1,0,1,36516,4022,1,1,0,192,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,27,25,"1"
89,576460752303456256,121.244825,3,34525,5353,5353,17,5353,14,0,9561,0,70,1448,682.9286,457.4258,68.11999,8.660345,17.33308,0.1154688,78.85697,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,14,9561,"1"
46,288230376151728128,3540.059214,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0125,61.0355,12.64725,0.01638391,0,1,0,1,3081,8227,1,1,0,192,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,58,0,"1"
102,288230376151728128,0,3,2048,33214,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2994847851,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,2,2,2,1,32,0,"1"
38,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,338,0,338,338,338,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,2031,"1"
135,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01147699,0.01147699,0.01147699,0.01147699,0,0.01147699,0,0,0,0,0,1,1,2,2,2,1,1768,335958,"1"
17,576460752303456256,7.005979,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001231,1.751495,1.256233,0.5709409,98.20184,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,1968,"1"
59,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
10,288230376151728128,3539.96512,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.09993,58.99943,6.140729,0.01694932,0,1,0,1,35213,3861,1,1,0,192,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,60,0,"1"
21,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,417,0,417,417,417,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,767,153251,"1"
63,288230376151728128,30.645915,3,2048,443,49255,6,443,8,0,0,0,0,0,0,0,15.35784,3.830739,4.666415,0.2610462,0,-1,0,17,1,1,120,120,0,0,0,0,2752434535,1,0,8,0,0,0,65535,65535,65535,65535,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,1,7,14,30,30,2.142857,154,0,"1"
42,68,0,2,2054,0,0,0,0,1,0,46,0,46,46,46,0,0,0,0,0,0,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
23,288230376151728128,0.097191,3,2048,5353,5353,17,5353,2,0,800,0,371,429,400,20.5061,0.097191,0.0485955,0.03436221,20.57804,8231.215,1,1,1,52775,52775,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,6197,1192983,"1"
15,288230376151728128,3540.241373,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.28423,59.00401,6.140464,0.016948,0,1,0,1,3002,4854,1,1,0,192,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,60,0,"1"
152,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.009112,0,0,0,0,0,1,1,1,1,1,1,4,1200,"1"
127,288230376151728128,0,3,2048,60858,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3902918456,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,1,1,1,2753,532352,"1"
151,69,0,2,2054,0,0,0,0,1,1,28,46,28,28,28,0,0,0,0,0,0,0,-0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
26,288230376151728128,0,3,2048,443,49200,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,107,107,0,0,64,0,4063338134,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,11,2,19,19,9.5,4,0,"1"
28,576460752303456256,7.006814,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002881,1.751704,1.257071,0.5708728,98.19013,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,21,688,"1"
3,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005940992,0,0,0,0,0,1,2,1,1,1,1,1,300,"1"
47,288230376151728128,479.94968,3,2048,0,0,2,0,9,0,0,0,0,0,0,0,60.0085,53.32774,14.69148,0.01875197,0,1,0,1,36217,5813,1,1,0,192,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,13,69,"1"
16,288230376151728128,3540.241644,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.0128,60.00409,8.734368,0.01666553,0,1,0,1,2995,6694,1,1,0,192,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,59,0,"1"
42,288230376151728128,55.139285,3,2048,443,49359,6,443,11,0,216,0,0,24,19.63636,7.755972,27.64772,5.012662,7.820355,0.1994948,3.917352,-1,1,19,1,1,59,59,0,0,64,0,3670398512,2,24,11,0,0,0,251,251,251,251,0,0,0,281,0,11,33,258,0,0,554639438,983958603,0.004,2218557.857,1688335636,0,65535,0,0,0,0,0,3,0,0,0,1,6,1,7,7,7,11,216,"1"
145,576460752303456256,40.084498,3,34525,5353,5353,17,5353,6,0,712,0,75,245,118.6667,42.69386,27.05477,6.68075,8.761532,0.1496838,17.76248,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2760,533064,"1"
26,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,341,0,341,341,341,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,8,1,1,1,0.125,1,1109,205442,"1"
4,288230376151728128,1.472285,3,2048,137,137,17,137,2,0,136,0,68,68,68,0,1.472285,0.7361425,0.5205314,1.358433,92.37342,1,1,1,64191,0,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,1,1,1,0.2,1,1937,314927,"1"
19,288230376151728128,0,3,2048,36614,3306,6,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3491476446,0,0,0,0,0,0,28240,28240,28240,28240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,8,8,8,1,17,0,"1"
92,288230376151728128,0,3,2048,48862,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2436793479,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,12,12,12,1,32,0,"1"
33,288230376151728128,0,3,2048,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65535,0,1,1,0,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,2,25,"1"
136,288230376151728128,1859.98982,3,2048,0,0,2,0,32,0,0,0,0,0,0,0,60.00783,58.12468,8.31202,0.01720439,0,1,0,1,3080,4860,1,1,0,192,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,57,0,"1"
142,288230376151728128,959.997467,3,2048,0,0,2,0,16,0,0,0,0,0,0,0,120.0126,59.99984,18.7278,0.01666671,0,1,0,1,3092,6210,1,1,0,192,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1159,207460,"1"
35,576460752303456256,49.709098,3,34525,5353,5353,17,5353,4,0,669,0,33,347,167.25,100.9126,49.50895,12.42727,17.60055,0.08046816,13.4583,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,1693,"1"
66,288230376151728128,30.642349,3,2048,443,49256,6,443,9,0,0,0,0,0,0,0,15.35784,3.404705,4.541152,0.2937112,0,-1,0,19,1,1,120,120,0,0,0,0,3832927908,1,0,9,0,0,0,265,265,265,265,0,0,0,273,0,9,27,258,0,0,619562710,1600423203,0.1,61956271.92,1628518078,0,65535,0,0,0,0,0,131,0,0,0,1,7,15,31,31,2.066667,154,0,"1"
104,288230376151728128,0,3,2048,44002,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,3810986746,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,3,341,"1"
43,288230376151728128,32.554191,3,2048,443,49179,6,443,10,0,192,0,0,24,19.2,8.016638,16.3016,3.255419,4.732721,0.3071801,5.897858,-1,1,19,1,1,241,241,0,0,64,0,2703211462,2,24,10,0,0,0,480,480,480,480,0,0,0,281,0,10,30,258,0,0,150499435,2707897199,0.01,1504994.316,1688969291,0,65535,0,0,0,0,0,3,0,0,0,1,8,1,30,30,30,10,192,"1"
49,288230376151728128,299.930187,3,2048,0,0,2,0,6,0,0,0,0,0,0,0,60.00667,49.98837,17.16472,0.02000466,0,1,0,1,3444,4619,1,1,0,192,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,37,0,"1"
146,288230376151728128,7.006348,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002258,1.751587,1.256694,0.5709108,98.19666,1,1,1,54817,20823,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1466,291868,"1"
111,288230376151728128,17.098147,3,2048,443,49209,6,443,8,0,144,0,0,24,18,8.596369,8.672908,2.137268,2.653197,0.467887,8.421966,-1,1,19,1,1,49,49,0,0,64,0,447112263,2,24,8,0,0,0,504,504,504,504,0,0,0,281,0,8,24,258,0,0,1346882780,1201987324,0.01,13468827.5,1677005767,0,65535,0,0,0,0,0,3,0,0,0,1,6,4,10,10,2.5,125,2328,"1"
133,288230376151728128,7.214977,3,2048,64430,60022,6,60022,4,0,0,0,0,0,0,0,4.137659,1.803744,1.299636,0.5544024,0,1,0,19,1,1,56,56,0,0,64,0,3441214390,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,1,4,20,286,1380,0,1827717316,0,0.001,1827717.403,1688647953,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,24,0,"1"
100,288230376151728128,15.538776,3,2048,443,51899,6,443,9,0,168,0,0,24,18.66667,8.297421,7.845367,1.726531,2.327713,0.5791962,10.81166,-1,1,19,1,1,48,48,0,2,64,0,3804465567,2,24,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,1346734812,730646743,0.001,1346734.876,1689127712,0,65535,0,0,0,0,0,3,0,0,0,1,5,8,12,12,1.5,90,1680,"1"
140,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,2333,449884,"1"
16,288230376151728128,7.005988,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001231,1.751497,1.256234,0.5709401,98.20171,1,1,1,63293,40349,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4917,891118,"1"
30,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01045498,0.01045498,0.01045498,0.01045498,0,0.01045498,0,0,0,0,0,2,1,2,2,1,1,1712,330848,"1"
150,576460752303456256,0.077321,3,34525,5353,5353,17,5353,2,0,800,0,371,429,400,20.5061,0.077321,0.0386605,0.0273371,25.86619,10346.48,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1468,292668,"1"
29,288230376151728128,0,3,2048,443,49268,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,108,108,0,0,64,0,3767852103,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,11,1,18,18,18,1,0,"1"
44,288230376151728128,0,3,2048,443,49342,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,65535,0,108,108,0,0,64,0,1658627566,1,0,1,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,195,0,0,0,1,19,2,30,30,15,4,0,"1"
43,288230376151728128,3540.240959,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0136,61.03864,12.53584,0.01638306,0,1,0,1,3000,7735,1,1,0,192,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,58,0,"1"
13,288230376151728128,3540.059118,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,120.0113,60.001,9.964421,0.01666639,0,1,0,1,3088,6303,1,1,0,192,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,59,0,"1"
101,288230376151728128,0,3,2048,33202,6588,6,6588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,0,2830795084,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,3,3,3,1,32,0,"1"
54,288230376151728128,57.336638,3,2048,443,49238,6,443,11,0,216,0,0,24,19.63636,7.755972,28.67176,5.212422,8.111628,0.1918494,3.767225,-1,1,19,1,1,57,57,0,2,64,0,2553805120,2,24,11,0,0,0,251,251,251,251,0,0,0,281,0,11,33,258,0,0,3072546735,728170000,0.001,3072546.881,1687481666,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,3,3,3,88,1728,"1"
80,288230376151728128,86.218056,3,2048,137,137,17,137,12,0,600,0,50,50,50,0,60.82657,7.184838,15.82273,0.139182,6.959099,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0.5,87,3254,"0"
164,288230376151728128,0,3,2048,53,63974,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006886976,0,0,0,0,0,1,3,39,39,39,1,108,7099,"0"
142,288230376151728128,0,3,2048,53,51021,17,53,1,1,112,36,112,112,112,0,0,0,0,0,0,0,0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00879904,0,0,0,0,0,1,5,55,55,55,1,96,6527,"0"
37,288230376151728128,1.432915,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.716765,0.4776384,0.2485956,2.093634,104.6817,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,13,643,"0"
91,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,20,1414,"0"
89,288230376151728128,0.058108,3,2048,5353,5353,17,5353,2,0,384,0,129,255,192,44.54773,0.058108,0.029054,0.02054428,34.41867,6608.385,1,1,1,24901,0,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,3224,631429,"0"
57,576460752303456256,1834.604712,3,34525,55905,49380,6,49380,25,24,4880,3688,0,1428,195.2,436.8015,183.8108,73.38419,74.37453,0.01362691,2.659974,0.02040816,0.1391223,2611,65535,0,64,64,0,2,0,0,3420027988,23,4880,24,3688,0,4731,65535,131053.1,65535,131328,2,2,3,218,16,12,40,286,1440,64,4006637279,3763150802,1,4006637279,1.84467e+19,0.000412992,5.6e-05,0.006609984,0.001138873,0.002012476,0.004390976,0,2,0,0,0,2,1,2,2,1,1,433,68962,"0"
183,288230376151728128,0,3,2048,53,58986,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005284992,0,0,0,0,0,2,4,3,3,1.5,1,109,7399,"0"
87,288230376151728128,0.924417,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,0.921798,0.1155521,0.2733022,8.654103,242.3149,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,52,7280,"0"
92,288230376151728128,0,3,2048,53,55507,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.007624,0,0,0,0,0,1,4,1,1,1,1,49,2588,"0"
29,576460752303456256,1.126172,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.021561,0.1407715,0.2997871,7.103711,198.9039,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,8,224,"0"
